_id;brand.name;category.code;category.name;marketplace;name 
60538414ef06e10036403592;ALBAL;10000693;Envoltura desechable para alimentos;eAM7mS7hBPiZpqoWE;219781 PAP.ALUM ALBAL 50M
60538414ef06e1003640358a;NO IDENTIFICADA;10005900;Manzanas;eAM7mS7hBPiZpqoWE;426784 MANZANA FUJI BIO
60538414ef06e10036403590;CRF;10000278;Yogur (Perecedero);eAM7mS7hBPiZpqoWE;303195 YOG.NAT CRF BIO 12
60538414ef06e1003640359d;EVAX;10000483;Higiene femenina - Panty Liners;eAM7mS7hBPiZpqoWE;268368 SLIP EVAX NORMAL44
60538414ef06e100364035a2;NO IDENTIFICADA;10000282;Pescado - Sin preparar/Sin procesar (Perecedero);eAM7mS7hBPiZpqoWE;826465 ESCALOPINES SALMON
60538414ef06e100364035a1;NO IDENTIFICADA;10005781;Cerdo - Preparado/Procesado;eAM7mS7hBPiZpqoWE;853090 LOMO ADOBADO EXTRA
60538414ef06e100364035a0;NO IDENTIFICADA;10005788;Pollo - Sin Preparar/Sin Procesar;eAM7mS7hBPiZpqoWE;607111 PECHUGA POLLO ECO
60538415c347a60036c2f8d4;ADIDAS;10001070;Calzado deportivo - Uso general;DdZpbfXnRFsyqmCNh;adidas Superstar C, Zapatillas de Gimnasia Unisex Niños, Blanco FTWR White, 35 EU 
60538415c347a60036c2f8d5;APPLE;10007582;Servicio de Informática y Tecnología;t6BmLvenZqTeePQpn;iCloud: plan de almacenamiento de 50 GB mensual
60538415c347a60036c2f8d7;ZARA HOME;10001340;Ropa para dormir;BmmCe2ShbTkkSomLY;PIJAMA LARGO LINO
60538415c347a60036c2f8d6;ZARA HOME;10002224;Mantas (sin motor);BmmCe2ShbTkkSomLY;MANTA CASHMERE LISA FLECOS
60538415328e100036d1e713;APPLE;10006743;Relojes inteligentes;gpevHPLZKZKYvv7ZQ;Apple Watch S4 Nike+ LTE 44 mm Caja de aluminio en plata y correa Nike Sport Platino puro/Negro
60538415ef06e100364035a3;CORTINADECOR;10002214;Cortinas;skpCuAxwK7ZKh7Yqw;Mosquiteras enrollables a medida
60538415ef06e100364035a5;CORTINADECOR;10002214;Cortinas;skpCuAxwK7ZKh7Yqw;Mosquiteras enrollables a medida
60538415ef06e100364035a4;CORTINADECOR;10002214;Cortinas;skpCuAxwK7ZKh7Yqw; Mosquiteras enrollables a medida
60538415c347a60036c2f8d8;LG;10001400;Televisiones;gpevHPLZKZKYvv7ZQ;TV OLED 65'' LG OLED65C8P 4K UHD HDR Smart TV
60538415ef06e100364035a6;ZARA;10001077;Zapatos - Propósito General;3M27js6TLBNdTfK7T;CANGREJERA
60538415ef06e100364035a7;ZARA;10001335;Pantalones / Pantalones cortos;3M27js6TLBNdTfK7T;13-14 AÑOS (164 CM) PANTALÓN CARGO FLUIDO GOMAS
60538415ef06e100364035a8;SCALPERS;10001351;Suéteres/Suéteres;rGysuuHH8Rj6poXRW;MOSS ROLL TRICOT GRIS
60538415c347a60036c2f8d9;SIEMENS;10001959;Lavadoras de ropa;Mm9GthkdpWRoqpjgY;Lavadora SIEMENS WM12T498ES (9 kg - 12 (...) EAN: 4242003830284
60538415ef06e100364035a9;NO IDENTIFICADA;10002935;Anillos de Belleza/Llanta;DdZpbfXnRFsyqmCNh;Quattroerre 10355 tiras adhesivas reflectantes para coche círculos, Azul, 5 mm x 6 m  Vendido por: Amazon EU S.a.r.L.
60538416ef06e100364035aa;BESTFORM;10001347;Pantalones/Pantalones cortos/Subshorts;AkF7oJTEN6gQXqSZ3; BESTFORM Braguita de baño Biarritz - rojo - 38 (ES)
60538416ef06e100364035ab;BESTFORM;10001345;Sostenes/Vascos/Corpiños;AkF7oJTEN6gQXqSZ3;BESTFORM Sujetador de baño Biarritz - rojo - 90D (ES)
60538416c347a60036c2f8da;MANGO;10001335;Pantalones / Pantalones cortos;MhwTmiNgpEjf7xH2m;Shorts panadero 
60538416c347a60036c2f8db;MANGO;10001352;Camisas/Blusas/Camisas Polo Camisetas/Camisetas;MhwTmiNgpEjf7xH2m;Camiseta revers 
60538416c347a60036c2f8dc;MANGO;10001352;Camisas/Blusas/Camisas Polo Camisetas/Camisetas;MhwTmiNgpEjf7xH2m;Top tishop 
60538416c347a60036c2f8dd;MANGO;10001352;Camisas/Blusas/Camisas Polo Camisetas/Camisetas;MhwTmiNgpEjf7xH2m;Camiseta revers 
60538416c347a60036c2f8de;3M;10002909;Revestimientos/Protección Otros (Automoción);DdZpbfXnRFsyqmCNh;"	BEESCLOVER Almohadilla para Tanque para Honda CBR 600 1000RR para Kawasaki ZX6R Protector calcomanía de Gas Rodillera Grip Tank Traction Pad Side 3M "
60538416c347a60036c2f8df;CATALYST;10000528;Aparatos ópticos - Gafas - Ready to Wear;DdZpbfXnRFsyqmCNh;"	Revant Lentes de Repuesto Polarizadas Oakley Catalyst Azul Hielo MirrorShield®  Condición: Nuevo "
60538416ef06e100364035ac;SPARCO;10002875;Pomos y manijas de cambio de marchas (Automoción);DdZpbfXnRFsyqmCNh;Sparco OPC01030000 Racing Pomo, Meta
60538417ef06e100364035ad;PLAYSEAT;10002838;Fundas de asiento (Automoción);DdZpbfXnRFsyqmCNh;Blade - Playseat Alcantara New (Solo Asiento) 
60538417c347a60036c2f8e0;OAKLEY;10000528;Aparatos ópticos - Gafas - Ready to Wear;DdZpbfXnRFsyqmCNh;"	Revant Lentes de Repuesto Polarizadas Oakley Fuel Cell Titanio MirrorShield®  Condición: Nuevo "
60538417c347a60036c2f8e1;NITRO;10005168;Construcción de modelos de juguetes (sin motor);DdZpbfXnRFsyqmCNh;"	HEXBUG - Nano Nitro 5 Unidades  Condición: Nuevo  Vendido por Menkind  Gestionado por Amazon"
60538417c347a60036c2f8e2;NITRO;10005168;Construcción de modelos de juguetes (sin motor);DdZpbfXnRFsyqmCNh;"	HEXBUG- Nano Nitro Slingshot (Innovation First 415-4580)  Vendido por Amazon EU S.a.r.L."
60538417ef06e100364035ae;COLORBABY;10001893;Metas Deportivas/Redes/Recintos;DdZpbfXnRFsyqmCNh;"	ColorBaby Set de fútbol con Dos porterías, balón e hinchador Sport Football, 2 120 x 80 x 40 cm (43689) "
60538417328e100036d1e714;NO IDENTIFICADA;10001091;Colgantes;mTEeeB6CKnFmGdYQ5;Medalla plata ley 20mm personalizar (#crea-
60538418c347a60036c2f8e4;HONDA;10002920;Emblemas/Gráficos - Decorativos (Automoción);DdZpbfXnRFsyqmCNh;"HONDA ' Marco"" 80mm x 9mm PEGATINA NEGRO 100% ORIGINAL "
60538418c347a60036c2f8e5;HONDA;10002920;Emblemas/Gráficos - Decorativos (Automoción);DdZpbfXnRFsyqmCNh;HONDA 'Mark 60mm Etiqueta Adhesiva Plata/Negro 
60538418c347a60036c2f8e3;HONDA;10002920;Emblemas/Gráficos - Decorativos (Automoción);DdZpbfXnRFsyqmCNh;Marca Nuevo 100% original Honda alas Depósito Combustible Depósito ADHESIVOS 2x 95mm Negro & Gris IZQUIERDA&DERECHA 
60538418328e100036d1e715;NO IDENTIFICADA;10006853;Animal Scarers/Deterrents (césped/jardín) - Con motor;DdZpbfXnRFsyqmCNh;Hisome Lámpara Antimosquitos, Lámpara Camping Antimosquitos, Lámpara de Asesino del Mosquito al Aire Libre Portátil 2 en 1 Noche Lámpara LED Zapper Mosquito Recargable Impermeable para Acampar 
60538418ef06e100364035af;COSTA ISLAND;10001352;Camisas/Blusas/Camisas Polo Camisetas/Camisetas;7FCdGi4wdmpyENaD8;"	 Camiseta Negra Sunset SKU: Black01"
60538418c347a60036c2f8e6;NO IDENTIFICADA;10000278;Yogur (Perecedero);PoS3fQisrBChBLjSR;A10536 - Yogur Líquido Natural
60538418c347a60036c2f8e7;NO IDENTIFICADA;10000485;Tejido Facial/Pañuelos (Desechables);PoS3fQisrBChBLjSR;A13743 - Pañuelos Collection
60538418c347a60036c2f8ea;NO IDENTIFICADA;10000214;Hielo;PoS3fQisrBChBLjSR;"	A03397 - Cubitos de Hielo"
60538418c347a60036c2f8e8;FAMILY;10000485;Tejido Facial/Pañuelos (Desechables);PoS3fQisrBChBLjSR;A16711 - Pañuelos Family
60538418c347a60036c2f8eb;NO IDENTIFICADA;10000159;Cerveza;PoS3fQisrBChBLjSR;257519 - Cerveza Fina Mejicana
60538418c347a60036c2f8e9;NO IDENTIFICADA;10006157;Hongos Cultivados Comunes (Agaricus);PoS3fQisrBChBLjSR;A07711 - Champiñón Laminado
60538418c347a60036c2f8ec;NO IDENTIFICADA;10000040;Aceites Comestibles - Vegetales o Vegetales (Estantería);PoS3fQisrBChBLjSR;A00007 - Aceite de Oliva Virgen Extra
60538418ef06e100364035b0;FLOWER;10003707;Ropa deportiva - Ropa de mano;DdZpbfXnRFsyqmCNh;"	meteor Guantes de Ciclismo niñas y niños - Guantes Bicicleta para Infantil MTB BMX Carretera Montaña sin Dedos (S ~ 6,5-7cm, Big Flower)  Condición: Nuevo "
60538418ef06e100364035b1;EL MENÚ FREGEL;10007596;Servicios de Alimentos y Bebidas;RqYZvmgJsZ9oyp2n3;MENÚ SEMANA 27 (reserva ahora, recoge a partir del miércoles 26 de junio)
60538418328e100036d1e716;VILEDA;10002024;Tablas de planchar (motorizadas);DdZpbfXnRFsyqmCNh;"	Vileda Premium 2 en 1 - Funda de planchar, tres capas, tamaño universal, suave, medidas: 130 x 45 cm, color gris y blanco "
60538418328e100036d1e717;NO IDENTIFICADA;10003221;Productos químicos/tratamientos de las características de la piscina/agua;DdZpbfXnRFsyqmCNh;Lo-Chlor - Quitamanchas para Piscinas (1 kg)  Condición: Nuevo  V
60538418c347a60036c2f8ed;NO IDENTIFICADA;10000516;Accesorios para acuarios;DdZpbfXnRFsyqmCNh;"	Zacro Comedero de Peces Automáticos,Digital Alimentador de Peces con Cargador USB,Pantalla LCD,se Sirve para ?24mm Acuario,Pecera,Dispensador de Comida para Peces "
60538419ef06e100364035b2;NO IDENTIFICADA;10002087;Estufas, parrillas y hornos para acampar;DdZpbfXnRFsyqmCNh;"	Ofer24 Kit 2 Parrillas para Barbacoa con Bolsa para Guardar. Acero Inoxidable y Mango de Madera "
60538419ef06e100364035b3;EMOV;10007603;Servicios de transporte;nbWxpQCwi7CEkEZSK;Viaje (alquiler por minutos)
60538419328e100036d1e718;OSPREY;10005814;Scooters/Skateboards/Hoverboards (Powered);DdZpbfXnRFsyqmCNh;Osprey Patinete Dirt Todoterreno de Campo a través, Stunt Scooter, Negro Mate 
60538419c347a60036c2f8ee;NO IDENTIFICADA;10006850;Vehículos con control remoto;DdZpbfXnRFsyqmCNh;Potensic Drone con Telecamera HD, Avión con WiFi 2.4GHz FPV, RC Quadcopter Videocamara RTF Suspension de Altura , Modo sin Cabeza, Flip 3D, U42W Negro y Verde (Vi)  Condición: Nuevo 
60538419ef06e100364035b4;NO IDENTIFICADA;10005567;Enchufes/Recepciones/Salidas;DdZpbfXnRFsyqmCNh;Brennenstuhl 1152320015 - Regleta con 3 tomas + interruptor, color blanco 
60538419ef06e100364035b5;EMOV;10007603;Servicios de transporte;nbWxpQCwi7CEkEZSK;Viaje (alquiler por minutos)
60538419c347a60036c2f8ef;SPIDERMAN;10001078;Calzado de interior - parte superior completamente cerrada;DdZpbfXnRFsyqmCNh;"	Zapatillas de Estar Por Casa Spiderman 8494 (talla 30-31)  Condición: Nuevo "
60538419ef06e100364035b6;ECOOLTRA;10007603;Servicios de transporte;ta45uu5qnjKeraq4r;Ecooltra
60538419ef06e100364035b7;PIKOLIN;10002228;Protectores de colchones, almohadas y edredones;DdZpbfXnRFsyqmCNh;"	Pikolin Home - Protector de colchón acolchado cubre colchón de fibra, impermeable, antiácaros, 135 x 190/200 cm, cama 135 (Todas las medidas) "
60538419ef06e100364035b8;PIKOLIN;10002228;Protectores de colchones, almohadas y edredones;DdZpbfXnRFsyqmCNh;"	Pikolin Home - Protector de colchón acolchado cubre colchón de fibra, impermeable, antiácaros, 90 x 190/200 cm, cama 90 (Todas las medidas)  Vendido por Amazon EU S.a.r.L."
60538419c347a60036c2f8f0;NO IDENTIFICADA;10002227;Sábanas y equilibrios;DdZpbfXnRFsyqmCNh;Sabana Bajera Ajustable 100% Poliéster Microfibra, 140 x 190/200 cm, Gris Carbón - Sin Producto Químico y Fabricado en Europa (Garantía 2 Años) - Sabanas Bajeras Ajustables, con 4 rincones elasticós 
6053841a328e100036d1e719;CABIFY;10007603;Servicios de transporte;CiFjN7yzfTwox2HWp;Cabify
6053841a328e100036d1e71a;NO IDENTIFICADA;10001110;Filtros/Tapas (Equipo Electrónico);DdZpbfXnRFsyqmCNh;"	AJOXEL Cubierta Webcam (9 Unidades), Webcam Cover Slider 0.027in Ultra Fino Tapa Webcam para Macbook Pro, Cámara,Laptop, Mac, Portátil ,PC, iPad, Surfcase Pro, Tablet ,iPhone  Condición: Nu"
6053841a328e100036d1e71b;BLABLACAR;10007603;Servicios de transporte;xhzrE4QnZCAn2S2Jw;BlaBla car
6053841a328e100036d1e71c;NO IDENTIFICADA;10002841;Cinturones de seguridad;DdZpbfXnRFsyqmCNh;"	Demarkt Auto Almohada del cinturón de seguridad del coche Proteja hombro almohada cojín amortiguador del vehículo Ajuste del cinturón de seguridad para los niños de los niños "
6053841a328e100036d1e71d;NO IDENTIFICADA;10000232;Agua envasada;PoS3fQisrBChBLjSR;999687 - Agua con Zumo de Limón
6053841a328e100036d1e71f;NO IDENTIFICADA;10006006;Cebollas;PoS3fQisrBChBLjSR;A05282 - Cebolla
6053841a328e100036d1e724;NO IDENTIFICADA;10000278;Yogur (Perecedero);PoS3fQisrBChBLjSR;385400 - Yogur Líquido Natural
6053841a328e100036d1e726;DINOSAURUS;10000160;Galletas/Galletas (Perecederas);PoS3fQisrBChBLjSR;A12607 - Galletas Cereales Chocolate Dinosaurus
6053841a328e100036d1e71e;NO IDENTIFICADA;10006014;Pepinos;PoS3fQisrBChBLjSR;649190 - Pepino
6053841a328e100036d1e723;NO IDENTIFICADA;10000278;Yogur (Perecedero);PoS3fQisrBChBLjSR;385417 - Yogur Líquido de Fresa y Plátano
6053841a328e100036d1e725;ARTINATA;10000160;Galletas/Galletas (Perecederas);PoS3fQisrBChBLjSR;"	A12764 - Galletas Artinata"
6053841a328e100036d1e722;NO IDENTIFICADA;10000191;Bebidas Lácteas - Listas para beber (Perecederas);PoS3fQisrBChBLjSR;A01279 - Batido de Fresa
6053841a328e100036d1e721;NO IDENTIFICADA;10000179;Chocolate/Cacao/Malta - Listo para beber;PoS3fQisrBChBLjSR;A17444 - Batido de Chocolate
6053841a328e100036d1e720;NO IDENTIFICADA;10006164;Tomates - Acanalados;PoS3fQisrBChBLjSR;649270 - Tomate Kumato
6053841a328e100036d1e72f;NO IDENTIFICADA;10000276;Vino - Quieto;PoS3fQisrBChBLjSR;"	302759 - Vino Tinto Crianza D.O. Rioja"
6053841a328e100036d1e72b;TORO;10000276;Vino - Quieto;PoS3fQisrBChBLjSR;"	A12417 - Vino Tinto Crianza D.O. Toro"
6053841a328e100036d1e72d;NO IDENTIFICADA;10000181;Apple/Pear Alcoholic Beverage - Espumoso;PoS3fQisrBChBLjSR;"	A20019 - Sidra Manzana"
6053841a328e100036d1e72e;NO IDENTIFICADA;10000276;Vino - Quieto;PoS3fQisrBChBLjSR;A12413 - Vino Verdejo D.O Rueda
6053841a328e100036d1e727;NO IDENTIFICADA;10005984;Guisantes;PoS3fQisrBChBLjSR;"	103539 - Guisantes al Natural muy Finos"
6053841a328e100036d1e729;NO IDENTIFICADA;10000178;Chocolate/Cacao/Malta - No está listo para beber;PoS3fQisrBChBLjSR;A20958 - Cacao Soluble 30% Menos Azúcares
6053841a328e100036d1e731;NO IDENTIFICADA;10000159;Cerveza;PoS3fQisrBChBLjSR;"	A18980 - Cerveza 0%"
6053841a328e100036d1e734;NO IDENTIFICADA;10000159;Cerveza;PoS3fQisrBChBLjSR;"	A17878 - Cerveza 00 Tostada"
6053841a328e100036d1e733;NO IDENTIFICADA;10000276;Vino - Quieto;PoS3fQisrBChBLjSR;"	A01076 - Tinto de Verano con Limón"
6053841a328e100036d1e728;NO IDENTIFICADA;10005781;Cerdo - Preparado/Procesado;PoS3fQisrBChBLjSR;A06670 - Espetec
6053841a328e100036d1e732;NO IDENTIFICADA;10000263;Espíritus;PoS3fQisrBChBLjSR;A17794 - Ginebra Rosé
6053841a328e100036d1e72a;NO IDENTIFICADA;10000276;Vino - Quieto;PoS3fQisrBChBLjSR;A17851 - Vino Tinto Rioja Reserva
6053841a328e100036d1e72c;NO IDENTIFICADA;10000276;Vino - Quieto;PoS3fQisrBChBLjSR;"	290000 - Vino Blanco Semi Dulce Extrísimo D.O. Pe"
6053841a328e100036d1e730;NO IDENTIFICADA;10000263;Espíritus;PoS3fQisrBChBLjSR;"	A15739 - Ginebra Ten"
6053841a328e100036d1e738;NO IDENTIFICADA;10000177;Mezclas de Chips/Crisps/Snack - Natural/Extrusionado (Estable en el estante);PoS3fQisrBChBLjSR;A00140 - Patatas Fritas
6053841a328e100036d1e735;NO IDENTIFICADA;10000223;Bebidas de zumo de frutas - Listo para beber (Establo);PoS3fQisrBChBLjSR;A19136 - Zumo de Manzana Burbuja Fina
6053841a328e100036d1e739;NO IDENTIFICADA;10000238;Aceitunas (Perecederas);PoS3fQisrBChBLjSR;A07723 - Aceituna Manzanilla con Hueso
6053841a328e100036d1e736;NO IDENTIFICADA;10000232;Agua envasada;PoS3fQisrBChBLjSR;A14480 - Agua Mineral
6053841a328e100036d1e737;NO IDENTIFICADA;10000238;Aceitunas (Perecederas);PoS3fQisrBChBLjSR;"	A07776 - Aceitunas Rellenas de Anchoa"
6053841ac347a60036c2f8f1;GLOVO;10007596;Servicios de Alimentos y Bebidas;Y2m7QP2QnZzxsRYqN;Papa John's
6053841a328e100036d1e73a;NO IDENTIFICADA;10005478;Chimeneas/Referentes de chimeneas/Manteles;DdZpbfXnRFsyqmCNh;"	 Bonfire Fireplace Pack"
6053841a328e100036d1e73b;NO IDENTIFICADA;10002121;Racks, Soportes, Portavelas y Dispensadores de Cocina;DdZpbfXnRFsyqmCNh;"	Metaltex MY-MUG - Colgador de cocina para 10 tazas, color plateado "
6053841a328e100036d1e73c;CABIFY;10007603;Servicios de transporte;CiFjN7yzfTwox2HWp;Cabify Lite
6053841b328e100036d1e73d;NO IDENTIFICADA;10001356;Packs de Variedad de Pantalones y Pantalones Bajos;DdZpbfXnRFsyqmCNh;6 rodilleras niños color Verde botella termoadhesivas de plancha. Coderas para proteger tu ropa y reparación de pantalones, chaquetas, jerseys, camisas. 10,5 x 8 cm. Ref. 63. Verde botella 
6053841bef06e100364035b9;NO IDENTIFICADA;10006963;Bañadores / Trajes de baño;if5BtnAqLE5rnRoA2;Biquinis Feminino Sexy Bikinis 2019 Mujer Swimsuit Women Swimwear Female Brazilian Push Up Bikini Set Beach Wear Bathing Suit
6053841b328e100036d1e73e;CABIFY;10007603;Servicios de transporte;CiFjN7yzfTwox2HWp;Cabify
6053841bef06e100364035ba;RENFE;10007603;Servicios de transporte;LgRA7fXPf3uH4bXqY;Viaje tren Renfe
6053841b328e100036d1e73f;NO IDENTIFICADA;10001235;Bolígrafos;DdZpbfXnRFsyqmCNh;Rotuladores Punta Fina y Punta Pincel de Colores - Set 25 Rotuladores Doble Punta para Colorear y Dibujar 
6053841b328e100036d1e740;GLOVO;10007596;Servicios de Alimentos y Bebidas;Y2m7QP2QnZzxsRYqN;Restaurante Eco Wok Moon Love
6053841b328e100036d1e741;NO IDENTIFICADA;10005741;Auriculares para ordenador/juego de vídeo;DdZpbfXnRFsyqmCNh;"	AIM - Auriculares gaming profesional (sonido posicional 7.1, iluminación RGB 16.8 millones de colores con 4 modos, drivers de neodimio 50mm, micrófono flexible con cancelación de ruido, PC&PS4), negro "
6053841b328e100036d1e742;NO IDENTIFICADA;10001333;Vestidos;MdWeG32cLqXPAyW7D;Vestido ligero - rosa
6053841b328e100036d1e745;NEW LOOK;10001333;Vestidos;MdWeG32cLqXPAyW7D;"New Look Curves	18,45 €   Vestido ligero - fucsia neón"
6053841b328e100036d1e743;NO IDENTIFICADA;10001333;Vestidos;MdWeG32cLqXPAyW7D;Vestido ligero - caqui
6053841b328e100036d1e744;NO IDENTIFICADA;10001077;Zapatos - Propósito General;MdWeG32cLqXPAyW7D;Sandalias - tostado
6053841b328e100036d1e746;NO IDENTIFICADA;10001333;Vestidos;MdWeG32cLqXPAyW7D;Vestido ligero - verde oscuro
6053841bef06e100364035bb;CABIFY;10007603;Servicios de transporte;CiFjN7yzfTwox2HWp;Cabify Lite
6053841bc347a60036c2f8f2;SINGULARU;10001087;Pendientes/Joyería perforante;rk6TF66szB4ExRYTT;Pendientes Diamonds Aro L Plata × 1
6053841cef06e100364035bc;CABIFY;10007603;Servicios de transporte;CiFjN7yzfTwox2HWp;Cabify Lite
6053841cc347a60036c2f8f3;ATLÉTICO MADRID;10007589;Servicios de Entretenimiento;n4fthBzizyu7cRvZu;Entradas partido Atlético de Madrid-Levante U.D.
6053841cef06e100364035c1;ESPRIT;10001352;Camisas/Blusas/Camisas Polo Camisetas/Camisetas;v22y3uE8JfKTjNgND;"	Camiseta estampada con bordes abiertos, 100 %..."
6053841cef06e100364035bf;ESPRIT;10001352;Camisas/Blusas/Camisas Polo Camisetas/Camisetas;v22y3uE8JfKTjNgND;"	  	Camiseta en mezcla de tejidos con bolsillo en..."
6053841cef06e100364035c0;ESPRIT;10001352;Camisas/Blusas/Camisas Polo Camisetas/Camisetas;v22y3uE8JfKTjNgND;"  	Camiseta en mezcla de tejidos con bolsillo en..."
6053841cef06e100364035bd;ESPRIT;10001333;Vestidos;v22y3uE8JfKTjNgND;"	Vestido de jersey elástico con cintura marcada"
6053841cef06e100364035be;ESPRIT;10001333;Vestidos;v22y3uE8JfKTjNgND;"	  	Vestido midi de jersey con componente elástico"
6053841c328e100036d1e747;AIRBNB;10007597;Servicios de Alojamiento Temporal;Spr7NP6KAotaegsbC;Servicio de AirBnb
6053841cc347a60036c2f8f4;ADOLFO DOMINGUEZ;10001352;Camisas/Blusas/Camisas Polo Camisetas/Camisetas;xnpqFtPLkghaiDRPb;"	 TOP ESCOTE BARCO CON ESPALDA DE PUNTO"
6053841cc347a60036c2f8f5;ADOLFO DOMINGUEZ;10001333;Vestidos;xnpqFtPLkghaiDRPb;VESTIDO DE LINO CON BAJO ASIMÉTRICO
6053841c328e100036d1e74a;ESPRIT;10001351;Suéteres/Suéteres;v22y3uE8JfKTjNgND;"	Jersey de manga corta con diseño gráfico"
6053841c328e100036d1e74b;ESPRIT;10001351;Suéteres/Suéteres;v22y3uE8JfKTjNgND;"	Jersey estilo oversize con algodón ecológico"
6053841c328e100036d1e748;ESPRIT;10001333;Vestidos;v22y3uE8JfKTjNgND;"	Vestido de jersey elástico con estampado geom..."
6053841c328e100036d1e749;ESPRIT;10001333;Vestidos;v22y3uE8JfKTjNgND;"	Vestido de jersey elástico con rayas deportivas"
6053841c328e100036d1e74d;ESPRIT;10001352;Camisas/Blusas/Camisas Polo Camisetas/Camisetas;v22y3uE8JfKTjNgND;"	  	Camiseta larga con estampado brillante y bajo..."
6053841c328e100036d1e74c;ESPRIT;99999999;NO IDENTIFICADA;v22y3uE8JfKTjNgND;"	All day"
6053841cef06e100364035c2;AIRBNB;10007597;Servicios de Alojamiento Temporal;Spr7NP6KAotaegsbC;Servicio de AirBnb
6053841cef06e100364035c3;MANGO;10001332;Monos y trajes de trabajo;MhwTmiNgpEjf7xH2m;Mono hula 
6053841cef06e100364035c4;MANGO;10001332;Monos y trajes de trabajo;MhwTmiNgpEjf7xH2m;Mono fieldy 
6053841def06e100364035c5;SAMSUNG;10006743;Relojes inteligentes;TP95rd6bzdyZ2vJqn;"	 1 X Galaxy Fit e"
6053841dc347a60036c2f8f6;GLOVO;10007596;Servicios de Alimentos y Bebidas;Y2m7QP2QnZzxsRYqN;McDonald's
6053841dc347a60036c2f8f7;NO IDENTIFICADA;10001178;Estuches para teléfonos móviles;if5BtnAqLE5rnRoA2;103757742640028 Funda de lujo Original oficial de silicona con LOGO para iPhone 7 8 Plus para Apple iPhone X XS Max XR para iPhone 6 iPhone 6 6 S 5 5 5S cubierta   
6053841dc347a60036c2f8f8;NO IDENTIFICADA;10000433;Calzado - Piezas de repuesto/accesorios;if5BtnAqLE5rnRoA2;104292624530028 Btold 52 cm mango duradero zapato bocina levantador largo Shoespooner profesional Acero inoxidable Color plata cuchara shoecuerno bocina herramienta    
6053841dc347a60036c2f8f9;BOOKING.COM;10007597;Servicios de Alojamiento Temporal;6tSXhPh7iuainGr5R;Servicio Hotel Hesperia Bilbao 20/07 - 21/07
6053841d328e100036d1e74e;NO IDENTIFICADA;10001077;Zapatos - Propósito General;MdWeG32cLqXPAyW7D;Sandalias - blanco
6053841d328e100036d1e74f;NO IDENTIFICADA;10001077;Zapatos - Propósito General;MdWeG32cLqXPAyW7D;mint&berry
6053841d328e100036d1e750;CABIFY;10007603;Servicios de transporte;CiFjN7yzfTwox2HWp;Cabify Lite
6053841dc347a60036c2f8fc;NIKE;10001344;Ropa deportiva - Upper Body Wear;Lpp64tADpqepHC6Hp;Nike Breathe Miler Camiseta de running - Mujer
6053841dc347a60036c2f8fb;NIKE;10001343;Ropa deportiva - Lower Body Wear;Lpp64tADpqepHC6Hp;Nike Eclipse Pantalón corto de running 2 en 1
6053841dc347a60036c2f8fa;NIKE;10001071;Calzado deportivo - Especialista;Lpp64tADpqepHC6Hp;Nike Epic React Flyknit 2 
6053841dc347a60036c2f8fd;NO IDENTIFICADA;10001107;Estuches para Computadoras/Video Juegos/Carros;DdZpbfXnRFsyqmCNh;"	EasyAcc Funda Universal 10 Pulgadas Tablet Case 360 Grados Rotación para Lenovo Tab 2 A10-30/ Lenovo Tab 2 A10-70 / Xido Z120 / 3G 10 Pulgadas/YunTab 3G Tablet 10.1"" Negro "
6053841def06e100364035c6;GILLETTE FUSION PROSHIELD;10000369;Afeitado - Cuchillas;DdZpbfXnRFsyqmCNh;Gillette Fusion ProShield Chill - Maquinilla + 5 recambios, paquete apto para el Buzón de Correos 
6053841dc347a60036c2f8fe;BIMBA Y LOLA;10001077;Zapatos - Propósito General;KohiqMeEcs45QMyoK;"	Alpargata cuña baja cruzada serraje negra"
6053841dc347a60036c2f8ff;BIMBA Y LOLA;10001103;Billeteras/Carteras/Porta Documentos de Viaje;KohiqMeEcs45QMyoK;"	Monedero pequeño piel piedra"
6053841ec347a60036c2f900;H10;10007597;Servicios de Alojamiento Temporal;G7LYqNfJFNxQmHdMy;Servicios de hotel 5 personas 18/06 - 27/06
6053841eef06e100364035c8;NO IDENTIFICADA;10003242;Sillas de jardín;DdZpbfXnRFsyqmCNh;"	2 x Solenny Silla, azul, 81x62x14 cm, 50001072720101 "
6053841eef06e100364035c9;NO IDENTIFICADA;10002122;Contenedores para el almacenamiento de alimentos y bebidas;DdZpbfXnRFsyqmCNh;Case Wonder Bolsa Porta Alimentos - Neopreno Bolsa Almuerzo / Bolsa Comida/ Bolsa Térmica Porta Alimentos / Fiambreras Comida Trabajo con Correa de Hombro para Infantil Escolares Trabajo Picnic 
6053841eef06e100364035c7;NO IDENTIFICADA;10006392;Dispositivo antirrobo de ciclo;DdZpbfXnRFsyqmCNh;"	Candado de Bicicleta, Rixow Candado de Combinación de Bicicleta Candado de Cable Cadena Plegable Bloqueo de Contraseña, Negro "
6053841eef06e100364035ca;NIOXIN;10000368;Cabello - Champú;DdZpbfXnRFsyqmCNh;NIOXIN - Trial Kit (Champú, Acondicionador y Tratamiento) Sistema 1- CABELLO NATURAL_DEBILITAMIENTO LEVE_HIDRATACION LIGERA -(300 ml + 300 ml + 100 ml) 
